
4K,#genre#
台视,https://stream1.freetv.fun/tai-shi-xin-wen-9.ctv$LR•IPV4•46『线路13』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8$LR•IPV4•46『线路14』
台视,http://222.128.55.152:9080/live/ts.m3u8$LR•IPV4•46『线路15』
台视,https://t.freetv.fun/live/tai-shi-xin-wen-1-1.ts$LR•IPV4•46『线路16』
台视,https://t.freetv.fun/live/tai-shi-xin-wen-1.m3u8$LR•IPV4•46『线路17』
台视,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8$LR•IPV4•46『线路18』
台视,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top$LR•IPV4•46『线路19』
台视,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$LR•IPV4•46『线路20』
台视,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$LR•IPV4•46『线路21』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8$LR•IPV4•46『线路22』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-6.m3u8$LR•IPV4•46『线路23』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8$LR•IPV4•46『线路24』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8$LR•IPV4•46『线路25』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8$LR•IPV4•46『线路26』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8$LR•IPV4•46『线路27』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8$LR•IPV4•46『线路28』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8$LR•IPV4•46『线路29』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-7.m3u8$LR•IPV4•46『线路30』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8$LR•IPV4•46『线路31』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8$LR•IPV4•46『线路32』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8$LR•IPV4•46『线路33』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8$LR•IPV4•46『线路34』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8$LR•IPV4•46『线路35』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8$LR•IPV4•46『线路36』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8$LR•IPV4•46『线路37』
台视,https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8$LR•IPV4•46『线路38』
台视,p3p://167.114.175.6:55331/612ee2240008f3db8e0578dc59406f9e$LR•IPV4•46『线路39』
台视,p3p://167.114.175.6:55331/6223b571000a13023e78ece5030b5b05$LR•IPV4•46『线路40』
台视,https://live.wcetv.com/hls/master-ttvnews.m3u8$LR•IPV4•46『线路41』
台视,http://211.72.174.95:8112/0.ts$LR•IPV4•46『线路42』
台视,http://220.135.241.47:8313/0.ts$LR•IPV4•46『线路43』
台视,http://220.135.241.47:8314/0.ts$LR•IPV4•46『线路44』
台视,http://220.135.241.47:8316/0.ts$LR•IPV4•46『线路45』
台视,http://220.135.241.47:8315/0.ts$LR•IPV4•46『线路46』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$LR•IPV4•27『线路1』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$LR•IPV4•27『线路2』
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8$LR•IPV4•27『线路3』
民视新闻,http://rihou.cc:555/tv/民视新闻$LR•IPV4•27『线路4』
民视新闻,http://211.72.174.95:8117/0.ts$LR•IPV4•27『线路5』
民视新闻,http://74.91.26.218:82/live/ftvnews.m3u8$LR•IPV4•27『线路6』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.ctv$LR•IPV4•27『线路7』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8$LR•IPV4•27『线路8』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8$LR•IPV4•27『线路9』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8$LR•IPV4•27『线路10』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8$LR•IPV4•27『线路11』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8$LR•IPV4•27『线路12』
民视新闻,http://45.192.97.170:8880/play/1312.m3u8$LR•IPV4•27『线路13』
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8$LR•IPV4•27『线路14』
民视新闻,https://t.freetv.fun/live/min-shi-xin-wen.ts$LR•IPV4•27『线路15』
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8$LR•IPV4•27『线路16』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8$LR•IPV4•27『线路17』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8$LR•IPV4•27『线路18』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8$LR•IPV4•27『线路19』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8$LR•IPV4•27『线路20』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8$LR•IPV4•27『线路21』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv$LR•IPV4•27『线路22』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-1.m3u8$LR•IPV4•27『线路23』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-17.ctv$LR•IPV4•27『线路24』
民视新闻,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1782639885837$LR•IPV4•27『线路25』
民视新闻,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1784702901150$LR•IPV4•27『线路26』
民视新闻,http://220.135.241.47:8310/0.ts$LR•IPV4•27『线路27』
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv$LR•IPV4
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8$LR•IPV4•3『线路1』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$LR•IPV4•3『线路2』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$LR•IPV4•3『线路3』
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$LR•IPV4•3『线路1』
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8$LR•IPV4•3『线路2』
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/02.m3u8$LR•IPV4•3『线路3』
数位电影,p3p://167.114.175.6:55331/6223ae1b0007136f3e5c44280e3300fa$LR•IPV4•3『线路1』
数位电影,https://cdn12.178.indevs.in/163189/ymswdyt$LR•IPV4•3『线路2』
数位电影,https://cdn.qd.je/163189/ymswdyt$LR•IPV4•3『线路3』
龙华偶像,p3p://167.114.175.6:55331/609bb1b0000732744f174daa791d3b43$LR•IPV4•3『线路1』
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8$LR•IPV4•3『线路2』
龙华偶像,https://cdn.qd.je/163189/lhox$LR•IPV4•3『线路3』
龙华经典,p3p://167.114.175.6:55331/6223b9d8000ef67e3e8a2073190e36d5$LR•IPV4•3『线路1』
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8$LR•IPV4•3『线路2』
龙华经典,https://cdn.qd.je/163189/lhjd$LR•IPV4•3『线路3』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$LR•IPV4•2『线路1』
纬来日本,p3p://167.114.175.6:55331/5fe1add80007bbbd788125c43bf36060$LR•IPV4•2『线路2』
纬来体育,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8$LR•IPV4•24『线路1』
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/67/809/ch28.m3u8$LR•IPV4•24『线路2』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$LR•IPV4•24『线路3』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1978&tk=e640d0a1bf70$LR•IPV4•24『线路4』
纬来体育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8$LR•IPV4•24『线路5』
纬来体育,http://api.mytv666.top/api/qwt.php?t=体育频道&id=纬来体育$LR•IPV4•24『线路6』
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport$LR•IPV4•24『线路7』
纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8$LR•IPV4•24『线路8』
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8$LR•IPV4•24『线路9』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40$LR•IPV4•24『线路10』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e640d0a1bf70$LR•IPV4•24『线路11』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$LR•IPV4•24『线路12』
纬来体育,https://hls.iill.top/api/wlty/index.m3u8$LR•IPV4•24『线路13』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$LR•IPV4•24『线路14』
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$LR•IPV4•24『线路15』
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$LR•IPV4•24『线路16』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8$LR•IPV4•24『线路17』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$LR•IPV4•24『线路18』
纬来体育,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一纬来体育$LR•IPV4•24『线路19』
纬来体育,http://api3.52tb.xyz/info?id=376&token=20221127jxwhhemby$LR•IPV4•24『线路20』
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721$LR•IPV4•24『线路21』
纬来体育,rtmp://f13h.mine.nu/sat/tv721$LR•IPV4•24『线路22』
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv$LR•IPV4•24『线路23』
纬来体育,https://cdn.qd.je/163189/wlty$LR•IPV4•24『线路24』
中视闽南,rtmp://f13h.mine.nu/sat/tv091$LR•IPV4
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8$LR•IPV4•10『线路1』
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8$LR•IPV4•10『线路2』
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv$LR•IPV4•10『线路3』
中视新闻,http://45.192.97.170:8880/play/1316.m3u8$LR•IPV4•10『线路4』
中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen-1.m3u8$LR•IPV4•10『线路5』
中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen.ts$LR•IPV4•10『线路6』
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-3.m3u8$LR•IPV4•10『线路7』
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8$LR•IPV4•10『线路8』
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-6.m3u8$LR•IPV4•10『线路9』
中视新闻,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1782639885837$LR•IPV4•10『线路10』
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8$LR•IPV4
中视,http://74.91.26.218:82/live/ctv.m3u8$LR•IPV4•18『线路1』
中视,http://74.91.26.218:82/live/ctvjc.m3u8$LR•IPV4•18『线路2』
中视,https://stream1.freetv.fun/zhong-shi-jing-cai-4.ctv$LR•IPV4•18『线路3』
中视,https://stream1.freetv.fun/zhong-shi-jing-cai-5.ctv$LR•IPV4•18『线路4』
中视,https://t.freetv.fun/live/zhong-shi-jing-cai.ts$LR•IPV4•18『线路5』
中视,http://74.91.26.218:82/live/ctvjd.m3u8$LR•IPV4•18『线路6』
中视,https://stream1.freetv.fun/zhong-shi-jing-dian-3.ctv$LR•IPV4•18『线路7』
中视,https://stream1.freetv.fun/zhong-shi-jing-dian-1.ctv$LR•IPV4•18『线路8』
中视,p3p://167.114.175.6:55331/621dab720008820a26e1e06b75653395$LR•IPV4•18『线路9』
中视,p3p://167.114.175.6:55331/621db1fb0006fbf526fb672712522a46$LR•IPV4•18『线路10』
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1782639885837$LR•IPV4•18『线路11』
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1784702901150$LR•IPV4•18『线路12』
中视,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1784702901150$LR•IPV4•18『线路13』
中视,http://211.72.174.95:8113/0.ts$LR•IPV4•18『线路14』
中视,http://220.135.241.47:8301/0.ts$LR•IPV4•18『线路15』
中视,http://220.135.241.47:8302/0.ts$LR•IPV4•18『线路16』
中视,http://220.135.241.47:8321/0.ts$LR•IPV4•18『线路17』
中视,http://220.135.241.47:8322/0.ts$LR•IPV4•18『线路18』
非凡新闻,rtmp://f13h.mine.nu/sat/tv581$LR•IPV4•2『线路1』
非凡新闻,http://45.192.97.170:8880/play/1166.m3u8$LR•IPV4•2『线路2』
东森新闻,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$LR•IPV4•13『线路1』
东森新闻,http://rihou.cc:555/tv/东森新闻$LR•IPV4•13『线路2』
东森新闻,http://211.72.174.95:8138/0.ts$LR•IPV4•13『线路3』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv$LR•IPV4•13『线路4』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-6.ctv$LR•IPV4•13『线路5』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv$LR•IPV4•13『线路6』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.ctv$LR•IPV4•13『线路7』
东森新闻,http://45.192.97.170:8880/play/1310.m3u8$LR•IPV4•13『线路8』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8$LR•IPV4•13『线路9』
东森新闻,https://t.freetv.fun/live/dong-sen-xin-wen-1.ts$LR•IPV4•13『线路10』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-2.m3u8$LR•IPV4•13『线路11』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8$LR•IPV4•13『线路12』
东森新闻,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1782639885837$LR•IPV4•13『线路13』
PopC,p3p://167.114.175.6:55331/663e9212000a54b4285005cd59217563$LR•IPV4
tvN,http://210.210.155.37/dr9445/h/h21/index.m3u8$LR•IPV4•7『线路1』
tvN,http://45.162.193.35/TVN/index.m3u8$LR•IPV4•7『线路2』
tvN,https://5790d294af2dc.streamlock.net/tvn/tvn/playlist.m3u8$LR•IPV4•7『线路3』
tvN,https://bcovlive-a.akamaihd.net/628aecb4fccb4c52b4f9c8d5cc57fb73/us-west-2/6058004209001/playlist_dvr.m3u8$LR•IPV4•7『线路4』
tvN,https://stream1.freetv.fun/tvn-3.m3u8$LR•IPV4•7『线路5』
tvN,p3p://167.114.175.6:55331/6506c6930009ab3233ac2cd3018a6125$LR•IPV4•7『线路6』
tvN,p3p://167.114.175.6:55331/644f9623000a4051681a72d66bfc0191$LR•IPV4•7『线路7』
華視,http://seb.sason.top/sc/hsxw_fhd.m3u8$LR•IPV4•7『线路1』
華視,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1784702901150$LR•IPV4•7『线路2』
華視,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1784702901150$LR•IPV4•7『线路3』
華視,http://211.72.174.95:8114/0.ts$LR•IPV4•7『线路4』
華視,http://220.135.241.47:8317/0.ts$LR•IPV4•7『线路5』
華視,http://220.135.241.47:8319/0.ts$LR•IPV4•7『线路6』
華視,http://220.135.241.47:8318/0.ts$LR•IPV4•7『线路7』
DW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8$LR•IPV4•9『线路1』
DW,https://dwamdstream103.akamaized.net/hls/live/2015526/dwstream103/master.m3u8$LR•IPV4•9『线路2』
DW,https://amg01644-amg01644c1-amgplt0343.playout.now3.amagi.tv/ts-eu-w1-n2/playlist/amg01644-amg01644c1-amgplt0343/playlist.m3u8$LR•IPV4•9『线路3』
DW,http://177.234.249.178:8888/DW/index.m3u8$LR•IPV4•9『线路4』
DW,https://dwamdstream110.akamaized.net/hls/live/2017971/dwstream110/master.m3u8$LR•IPV4•9『线路5』
DW,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/stream05/streamPlaylist.m3u8$LR•IPV4•9『线路6』
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8$LR•IPV4•9『线路7』
DW,http://37.27.111.214:8080/live/46/hls.m3u8$LR•IPV4•9『线路8』
DW,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/stream04/streamPlaylist.m3u8$LR•IPV4•9『线路9』
France 24,https://live.france24.com/hls/live/2037222-b/F24_AR_HI_HLS/master_5000.m3u8$LR•IPV4•6『线路1』
France 24,https://live.france24.com/hls/live/2037218-b/F24_EN_HI_HLS/master_5000.m3u8$LR•IPV4•6『线路2』
France 24,https://live.france24.com/hls/live/2037220-b/F24_ES_HI_HLS/master_5000.m3u8$LR•IPV4•6『线路3』
France 24,https://live.france24.com/hls/live/2037179-b/F24_FR_HI_HLS/master_5000.m3u8$LR•IPV4•6『线路4』
France 24,https://amg00106-amg00106c1-rakuten-uk-4654.playouts.now.amagi.tv/playlist/amg00106-france24fast-france24-rakutenuk/playlist.m3u8$LR•IPV4•6『线路5』
France 24,https://amg00106-france24-france24-samsunguk-qvpp8.amagi.tv/playlist/amg00106-france24-france24-samsunguk/playlist.m3u8$LR•IPV4•6『线路6』
KIX,http://210.210.155.37/dr9445/h/h07/index.m3u8$LR•IPV4•3『线路1』
KIX,https://liveh34.vtvprime.vn/hls/KIX/04.m3u8$LR•IPV4•3『线路2』
KIX,p3p://167.114.175.6:55331/6444e9940006c03f3e688dba67767ffd$LR•IPV4•3『线路3』
NHK World-Japan,https://masterpl.hls.nhkworld.jp/hls/w/live/smarttv.m3u8$LR•IPV4•4『线路1』
NHK World-Japan,https://nhk.lls.pbs.org/index.m3u8$LR•IPV4•4『线路2』
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8$LR•IPV4•4『线路3』
NHK World-Japan,https://media-tyo.hls.nhkworld.jp/hls/w/live/master.m3u8$LR•IPV4•4『线路4』
Nick Jr,http://88.212.15.19/live/nick_junior_hun/index.m3u8$LR•IPV4•13『线路1』
Nick Jr,http://bethoven.af-stream.com:1600/s/kwtlxswl/nick-jr-il/video.m3u8$LR•IPV4•13『线路2』
Nick Jr,https://stream8.cinerama.uz/1501/playlist.m3u8$LR•IPV4•13『线路3』
Nick Jr,http://40.160.24.55/NICK_JR/index.m3u8$LR•IPV4•13『线路4』
Nick Jr,http://nmk.ioapk.com:5050/4gtv-live032/index.m3u8$LR•IPV4•13『线路5』
Nick Jr,https://jmp2.uk/plu-67f3eb1c443f0671bc03ece8.m3u8$LR•IPV4•13『线路6』
Nick Jr,https://jmp2.uk/plu-6824ce95f09106f4b18f4114.m3u8$LR•IPV4•13『线路7』
Nick Jr,https://jmp2.uk/plu-5ddd7cb2cbb9010009b4fe32.m3u8$LR•IPV4•13『线路8』
Nick Jr,http://138.186.23.7:8082/NICKJR/index.m3u8$LR•IPV4•13『线路9』
Nick Jr,https://jmp2.uk/plu-62bdb75c3afd1200079146a6.m3u8$LR•IPV4•13『线路10』
Nick Jr,https://jmp2.uk/plu-5ca6748a37b88b269472dad9.m3u8$LR•IPV4•13『线路11』
Nick Jr,http://free.cnlive.club/channel/n75fc9ff7/index.m3u8?q=1752629214236$LR•IPV4•13『线路12』
Nick Jr,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1784702901150$LR•IPV4•13『线路13』
Nickelodeon,http://213.91.179.28:8000/play/a056$LR•IPV4•27『线路1』
Nickelodeon,http://88.212.15.19/live/test_nickelodeon_hevc_25p/playlist.m3u8$LR•IPV4•27『线路2』
Nickelodeon,https://ma.anixa.tv/clips/stream/nickelodeon/playlist.php$LR•IPV4•27『线路3』
Nickelodeon,http://88.212.15.19/live/test_nickelodeon_hu_1200_atk/playlist.m3u8$LR•IPV4•27『线路4』
Nickelodeon,http://bethoven.af-stream.com:1600/s/kwtlxswl/yes-nickelodeon-il/video.m3u8$LR•IPV4•27『线路5』
Nickelodeon,https://thinkkast.dpdns.org/thinkkast/dr_nickelodeon/versiglia/index.m3u8$LR•IPV4•27『线路6』
Nickelodeon,http://stream.mcquack.net/443/index.m3u8$LR•IPV4•27『线路7』
Nickelodeon,http://tvsen7.aynascope.net/nicklodean/index.m3u8$LR•IPV4•27『线路8』
Nickelodeon,http://23.237.104.106:8080/USA_NICKELODEON/index.m3u8$LR•IPV4•27『线路9』
Nickelodeon,http://nmk.ioapk.com:5050/4gtv-live105/index.m3u8$LR•IPV4•27『线路10』
Nickelodeon,https://stream8.cinerama.uz/1500/playlist.m3u8$LR•IPV4•27『线路11』
Nickelodeon,https://jmp2.uk/plu-6824cda00101510f9eeaa011.m3u8$LR•IPV4•27『线路12』
Nickelodeon,https://jmp2.uk/plu-6824ce10c5d53e1351ceb8d1.m3u8$LR•IPV4•27『线路13』
Nickelodeon,https://jmp2.uk/plu-67f3eb800a1beb98767ca748.m3u8$LR•IPV4•27『线路14』
Nickelodeon,https://jmp2.uk/plu-5d8d08395f39465da6fb3ec4.m3u8$LR•IPV4•27『线路15』
Nickelodeon,http://151.80.18.177:86/Nickelodeon_Junior/index.m3u8$LR•IPV4•27『线路16』
Nickelodeon,http://138.186.23.7:8082/NICK/index.m3u8$LR•IPV4•27『线路17』
Nickelodeon,https://jmp2.uk/plu-5f0d668b872e4400073acc68.m3u8$LR•IPV4•27『线路18』
Nickelodeon,https://jmp2.uk/plu-60f5fabf0721880007cd50e3.m3u8$LR•IPV4•27『线路19』
Nickelodeon,https://jmp2.uk/plu-5fab09a8749b1a00077d35d2.m3u8$LR•IPV4•27『线路20』
Nickelodeon,https://jmp2.uk/plu-5ede448d3d50590007a4419e.m3u8$LR•IPV4•27『线路21』
Nickelodeon,https://jmp2.uk/plu-645951c0e94c38000802d2cb.m3u8$LR•IPV4•27『线路22』
Nickelodeon,https://jmp2.uk/plu-645952687cb4b100084ed52e.m3u8$LR•IPV4•27『线路23』
Nickelodeon,https://jmp2.uk/plu-620ff46e0a576e0007dc2f89.m3u8$LR•IPV4•27『线路24』
Nickelodeon,https://jmp2.uk/plu-620ff0a01f9e8700076c6f9d.m3u8$LR•IPV4•27『线路25』
Nickelodeon,https://jmp2.uk/plu-5ca673e0d0bd6c2689c94ce3.m3u8$LR•IPV4•27『线路26』
Nickelodeon,http://free.cnlive.club/channel/n6a165737/index.m3u8?q=1752629214236$LR•IPV4•27『线路27』
Thrill,https://cdn10jtedge.indihometv.com/atm/DASH/thrill/manifest.mpd$LR•IPV4
ZooMoo,p3p://167.114.175.6:55331/65679bc200084412adeb40284be664e6$LR•IPV4
华视,http://74.91.26.218:82/live/cts.m3u8$LR•IPV4•10『线路1』
华视,http://74.91.26.218:82/live/ctsjy.m3u8$LR•IPV4•10『线路2』
华视,http://74.91.26.218:82/live/ctsnews.m3u8$LR•IPV4•10『线路3』
华视,rtmp://f13h.mine.nu/sat/tv111$LR•IPV4•10『线路4』
华视,https://stream1.freetv.fun/hua-shi-2.m3u8$LR•IPV4•10『线路5』
华视,http://45.192.97.170:8880/play/1311.m3u8$LR•IPV4•10『线路6』
华视,https://stream1.freetv.fun/hua-shi-xin-wen-4.m3u8$LR•IPV4•10『线路7』
华视,p3p://167.114.175.6:55331/61eff95c000bcf35803ebfe7426e2914$LR•IPV4•10『线路8』
华视,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1782639885837$LR•IPV4•10『线路9』
华视,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837$LR•IPV4•10『线路10』
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8$LR•IPV4•17『线路1』
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8$LR•IPV4•17『线路2』
寰宇新闻,http://rihou.cc:555/tv/寰宇新闻$LR•IPV4•17『线路3』
寰宇新闻,http://jnzq.ohoyee.com:9080/live/xiangjiaoge-hyxw.m3u8$LR•IPV4•17『线路4』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8$LR•IPV4•17『线路5』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8$LR•IPV4•17『线路6』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8$LR•IPV4•17『线路7』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8$LR•IPV4•17『线路8』
寰宇新闻,http://45.192.97.170:8880/play/1318.m3u8$LR•IPV4•17『线路9』
寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-1-1.m3u8$LR•IPV4•17『线路10』
寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-3.m3u8$LR•IPV4•17『线路11』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.m3u8$LR•IPV4•17『线路12』
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-5.m3u8$LR•IPV4•17『线路13』
寰宇新闻,p3p://167.114.175.6:55331/612d7c11000c9faf888ebf9f3276784e$LR•IPV4•17『线路14』
寰宇新闻,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837$LR•IPV4•17『线路15』
寰宇新闻,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1782639885837$LR•IPV4•17『线路16』
寰宇新闻,http://jnzq.ohoyee.com:9080/live/332332-hyxw.m3u8$LR•IPV4•17『线路17』
靖天国际,p3p://167.114.175.6:55331/612db8220006940e897960753ab534e9$LR•IPV4
镜新闻,p3p://167.114.175.6:55331/63ebd33c0003c437e26ae87279d061f1$LR•IPV4•2『线路1』
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8$LR•IPV4•2『线路2』
龙华卡通,p3p://167.114.175.6:55331/6264b6e0000669483c6365b319d43878$LR•IPV4•3『线路1』
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8$LR•IPV4•3『线路2』
龙华卡通,https://cdn.qd.je/163189/lhkt$LR•IPV4•3『线路3』
龙华日韩,p3p://167.114.175.6:55331/621e1d0e00085766289da9bb1d7120af$LR•IPV4•3『线路1』
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8$LR•IPV4•3『线路2』
龙华日韩,https://cdn.qd.je/163189/lhrh$LR•IPV4•3『线路3』
龙华洋片,p3p://167.114.175.6:55331/64c0e1af000875f522a785c0570b06ae$LR•IPV4•3『线路1』
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8$LR•IPV4•3『线路2』
