#genre#,http://cdn.1678520.xyz/epg/

央视频道,#genre#
延边卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=173
吉林卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=174
兵团卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=175
大湾区卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=176
内蒙古卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=179
青海卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=182
陕西卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=183
重庆卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=184
甘肃卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=187
四川卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=188
山西卫视,http://tool.wifi942.com:5555/酒店代理/玉林酒店.php?id=189

湖北卫视,http://go.bkpcp.top/mg/hubws
浙江卫视,http://go.bkpcp.top/mg/zjws
广东卫视,http://go.bkpcp.top/mg/gdws
江苏卫视,http://go.bkpcp.top/mg/jsws
东方卫视,http://go.bkpcp.top/mg/dfws
陕西卫视,http://go.bkpcp.top/mg/sxws
江西卫视,http://go.bkpcp.top/mg/jxws
吉林卫视,http://go.bkpcp.top/mg/jlws
青海卫视,http://go.bkpcp.top/mg/qhws
河南卫视,http://go.bkpcp.top/mg/hnws
东南卫视,http://go.bkpcp.top/mg/dnws
大湾区卫视,http://go.bkpcp.top/mg/dwqws
海南卫视,http://go.bkpcp.top/mg/hinws
湖南卫视,http://go.bkpcp.top/mg/hunws
北京卫视,http://go.bkpcp.top/mg/bjws
天津卫视,http://go.bkpcp.top/mg/tjws
重庆卫视,http://go.bkpcp.top/mg/cqws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
吉林卫视,http://go.bkpcp.top/mg/jlws
辽宁卫视,http://go.bkpcp.top/mg/lnws
内蒙古卫视,http://go.bkpcp.top/mg/nmgws
甘肃卫视,http://go.bkpcp.top/mg/gsws
河北卫视,http://go.bkpcp.top/mg/hbws
山西卫视,http://go.bkpcp.top/mg/sxiws
山东卫视,http://go.bkpcp.top/mg/sdws
安徽卫视,http://go.bkpcp.top/mg/ahws
深圳卫视,http://go.bkpcp.top/mg/szws
广西卫视,http://go.bkpcp.top/mg/gxws
云南卫视,http://go.bkpcp.top/mg/ynws
宁夏卫视,http://go.bkpcp.top/mg/nxws
贵州卫视,http://go.bkpcp.top/mg/gzws
四川卫视,http://go.bkpcp.top/mg/scws
新疆卫视,http://go.bkpcp.top/mg/xjws
西藏卫视,http://go.bkpcp.top/mg/xzws
兵团卫视,http://go.bkpcp.top/mg/btws

安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226655/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226664/1.m3u8
北京卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226719/1.m3u8
东南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226670/1.m3u8
贵州卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226672/1.m3u8
海南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8
河北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226684/1.m3u8
河南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226668/1.m3u8
黑龙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226716/1.m3u8
湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8
湖南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226698/1.m3u8
江苏卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226692/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226682/1.m3u8
辽宁卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226689/1.m3u8
山东卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
东方卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226734/1.m3u8
深圳卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226688/1.m3u8
四川卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226659/1.m3u8
天津卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226686/1.m3u8
浙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226690/1.m3u8
重庆卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226680/1.m3u8

湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8
辽宁卫视,http://iptv.huuc.edu.cn/hls/lnhd.m3u8
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8
兵团卫视,http://iptv.huuc.edu.cn/hls/bttv.m3u8
宁夏卫视,http://iptv.huuc.edu.cn/hls/nxtv.m3u8
甘肃卫视,http://iptv.huuc.edu.cn/hls/gstv.m3u8
厦门卫视,http://iptv.huuc.edu.cn/hls/xmtv.m3u8
新疆卫视,http://iptv.huuc.edu.cn/hls/xjtv.m3u8
云南卫视,http://iptv.huuc.edu.cn/hls/yntv.m3u8
西藏卫视,http://iptv.huuc.edu.cn/hls/xztv.m3u8
内蒙古卫视,http://iptv.huuc.edu.cn/hls/nmtv.m3u8
青海卫视,http://iptv.huuc.edu.cn/hls/qhtv.m3u8
山西卫视,http://iptv.huuc.edu.cn/hls/sxrtv.m3u8
星空卫视,http://iptv.huuc.edu.cn/hls/startv.m3u8
星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
星空卫视,http://119.32.12.17:2901/udp/224.1.100.13:11111
星空卫视,http://8.138.250.123:50086/tsfile/live/1292_1.m3u8?key=xiv1rdxf

北京卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002309
江苏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002521
东方卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002483
浙江卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002520
湖南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002475
湖北卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002508
广东卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002485
广西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002509
黑龙江卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002498
海南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002506
重庆卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002531
深圳卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002481
四川卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002516
河南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002525
东南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002484
贵州卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002490
江西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002503
辽宁卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002505
安徽卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002532
河北卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002493
山东卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600002513
天津卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600152137
吉林卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190405
陕西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190400
甘肃卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190408
宁夏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190737
内蒙古卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190401
云南卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190402
山西卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190407
青海卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190406
西藏卫视,http://A/ku9/js/web.js?id=https://yangshipin.cn/tv/home?pid=600190403


港台海外,#genre#
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2

中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ztxw01.flv
中天新闻2,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ztxw202.flv
寰宇新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hyxw01.flv

凤凰中文,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzw.flv
凤凰资讯,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzx.flv
凤凰香港,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhxg.flv
翡翠台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_jade.flv
中天亚洲,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztyz.flv
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztxw1.flv
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/167ztyz.flv
中天亚洲,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztyz.flv
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztxw1.flv

凤凰中文,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
凤凰资讯,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
凤凰香港,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8
明珠台,http://o12.1678520.xyz/hls/mzt/playlist.m3u8
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/167ztyz.flv

凤凰中文,http://api.mytv666.top/api/hk.php?id=3635353536383939393264346132646363626433646461373332353365633339267469643d74762669643d3230
凤凰资讯,http://api.mytv666.top/api/hk.php?id=3639313932626236616366636537633734323039313738383137613037633739267469643d74762669643d3231
凤凰香港,http://api.mytv666.top/api/hk.php?id=6366393933363838303835353235313030313837656130343336356238356364267469643d74762669643d3232
翡翠台,http://api.mytv666.top/api/hk.php?id=6133373062306330636436323766386638333930633734343164306361626637267469643d74762669643d3234
明珠台,http://api.mytv666.top/api/hk.php?id=3234333631636531363838373231366566333832376434366264306332626165267469643d74762669643d3237
中天新闻,http://api.mytv666.top/api/hk.php?id=3432626438356234306332353339386439363836663664633634323164393061267469643d74762669643d3939
中天亚洲,http://api.mytv666.top/api/hk.php?id=3962383334666661326334396461326537383063663333666566333830363536267469643d74762669643d313030
东森新闻,http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
寰宇新闻,http://api.mytv666.top/api/hk.php?id=3262353734373966643964356430363336303339363333336436636262353133267469643d74762669643d3539

凤凰中文,http://api.mytv666.top/api/hk.php?id=6465653065613934326364336430636165653637343630386633623132626433267469643d77696e74763132332669643d32
凤凰资讯,http://api.mytv666.top/api/hk.php?id=3466666465333638363063643761373565646565623433626664396162396635267469643d77696e74763132332669643d33
凤凰香港,http://api.mytv666.top/api/hk.php?id=6236633663616530356662393862393061363963343963633363333434333733267469643d77696e74763132332669643d34
翡翠台,http://api.mytv666.top/api/hk.php?id=3262653732393564383135306138663636396562333131366461316635356432267469643d77696e74763132332669643d3230
明珠台,http://api.mytv666.top/api/hk.php?id=3433306230326632313132313965323231616462303239343762396634316466267469643d77696e74763132332669643d3232
中天新闻,http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
东森新闻,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
寰宇新闻,http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437

凤凰中文,http://bx.757888.xyz/api.php?id=fhzw
凤凰资讯,http://bx.757888.xyz/api.php?id=fhzx
凤凰香港,http://bx.757888.xyz/api.php?id=fhhk
中天新闻,http://bx.757888.xyz/api.php?id=ztxw
明珠台,http://bx.757888.xyz/api.php?id=mz

凤凰中文,http://iptv.huuc.edu.cn/hls/fhzw.m3u8
凤凰中文,http://47.97.31.29:9999/phenix/fhzw
凤凰中文,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰资讯,http://iptv.huuc.edu.cn/hls/fhzx.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://47.97.31.29:9999/phenix/fhzx
凤凰资讯,http://iptv.huuc.edu.cn/hls/fhzx.m3u8
凤凰资讯,http://免.l5.ca/daili/Smartv.php?id=phoenixinfo_hd
凤凰香港,http://47.97.31.29:9999/phenix/fhhk
凤凰香港,http://162.62.120.19/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://108.181.21.27:27347/livehttpplay?channel_id=30016
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8
凤凰香港,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
凤凰香港,http://bziyunshao.synology.me:8890/bysid/85
凤凰香港,http://bziyunshao.synology.me:8890/bysid/85.m3u8
凤凰香港,http://8hb85846je10.vicp.fun:5000/bysid/85
凤凰香港,http://8hb85846je10.vicp.fun:5000/bysid/85.m3u8
凤凰中文,http://162.62.120.19/qctv.fengshows.cn/live/0701pcc72.flv
凤凰中文,http://202.168.187.208:9089/tsfile/live/1009_1.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰中文,http://www.terrykang.cn:5678/sxg.php?id=test1_4000
凤凰资讯,https://live.cdn.com.mp/live/fhzx/stream.m3u8
凤凰资讯,http://ali.hlspull.yximgs.com/live/qwt_fhzx.flv
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://zqh2333.top:2222/rtp/239.93.24.4:2191
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv6
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8
翡翠台,https://cdn3.163189.xyz/live/fct/stream.m3u8
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn

凤凰中文,http://A/ku9/js/webview.js?id=https://345iptv.com/?act=play%26token=c80cba20d9f5c689aa1ea457a03d3420%26tid=gt%26id=1
凤凰资讯,http://A/ku9/js/webview.js?id=https://345iptv.com/?act=play%26token=be8e20acbf96cbaeedf4a05974da1004%26tid=gt%26id=2
凤凰香港,http://A/ku9/js/webview.js?id=https://345iptv.com/?act=play%26token=301120f25939085c3313bad63d7c207d%26tid=gt%26id=3
星空卫视,http://A/ku9/js/webview.js?id=http://27.25.159.105:18000/url/api.php?id=15702&tk=a08069f77d023a2f26
翡翠台,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=0414e51b425be184dc3efa0db53e6812%26tid=gt%26id=5
无线新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=bc7918833f7de6b2829ad197ddc05e10%26tid=gt%26id=6
TVB Plus,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=806785b3e369da03a1bac892904a4ae9%26tid=gt%26id=8
明珠台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=d2d94c55f2275567a1d154afbc09587b%26tid=gt%26id=9
有线新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=fa85074433ae45388bb96b382056e5df%26tid=gt%26id=11
香港有线18台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=7e64e5c5a112c8324ae213193890166f%26tid=gt%26id=12
Now新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=98a9d7e25ac4f93058f13f0144444fff%26tid=gt%26id=17
ViuTV,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=c1a1576076dce043a6d844e9a5d1ce91%26tid=gt%26id=19
ViuTV6,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=85e06c79c6d3f5978624277bb8f132e3%26tid=gt%26id=20
Hoy78,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=08f54e8a4affdeb5b28c8b90b4ff7814%26tid=gt%26id=23
Hoy76,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=f8cf68faeb52bf8a195030c0a8bdfae7%26tid=gt%26id=22
Hoy TV,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=77cb7757bc783bab93043667dc23d0f9%26tid=gt%26id=24
港台电视32,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=a9e78c79004af6100be6762070cc882e%26tid=gt%26id=27
中天新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=c5099746050c41f288c9c50a5002539b%26tid=gt%26id=43
东森新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=8965fb967119ad09f0df8ec90b5df34b%26tid=gt%26id=44
中视新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=f433a3a8a177d0b012b4b337558191c2%26tid=gt%26id=46
台视新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=19416380214a699f16f2a2e6262563ec%26tid=gt%26id=47
三立新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=5306092da4db4bf69dc2cd81e05c1e2b%26tid=gt%26id=48
民视新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=989c7d8a750ff4bfda95fcae1708bbe7%26tid=gt%26id=50
华视新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=077cde05e45f43f87cc3c4c57a152e1e%26tid=gt%26id=51
镜新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=20a5079da56f52ac6332530b8ae045bc%26tid=gt%26id=52
寰宇新闻,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=a5d87cec4adae0ff298fa844f43e8427%26tid=gt%26id=53
TVBS HD,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=c11f175af8301f5765dee3d97de4cbc1%26tid=gt%26id=56
中视,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=5ef10e1554d809f389a139596e22d6e4%26tid=gt%26id=60
台视,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=3566a94ef8f056a92ba7d6bc3adae830%26tid=gt%26id=61
民视,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=499b6a8677702cdead3d1acb4ee763f6%26tid=gt%26id=62
华视,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=d835edf85041fa76c82e4e1f846bf67b%26tid=gt%26id=63
大爱一台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=ae9c099dcdc4fbe768981b01c1dbbf18%26tid=gt%26id=83
大爱二台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=https://m.456iptv.com/?act=play%26token=0fbd0ef4cfccfea1bf175d3e748609aa%26tid=gt%26id=84
爱尔达体育1台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=e963b41721c7119719ec1b1c72e13757%26tid=gt%26id=79
爱尔达体育2台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=6f6551349ba8db18c4c9e4e64622e094%26tid=gt%26id=80
爱尔达体育3台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=2f49d64294c642a0bdb87271caa1929d%26tid=gt%26id=81
爱尔达体育4台,http://A/ku9/js/webview.js?id=http://m.345iptv.com/?act=play%26token=2f49d64294c642a0bdb87271caa1929d%26tid=gt%26id=82
博斯魅力,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=c34ea5ccf44e508f3ad598c921adc771%26tid=ty%26id=44
博斯運動Ⅰ,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=0b766b565d99567fa3794cc75edfccfc%26tid=ty%26id=47
博斯運動Ⅱ,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=https://m.456iptv.com/?act=play%26token=472a63a7a7b161b4828891ab8c2cada6%26tid=ty%26id=46
博斯高球Ⅰ,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=df1cbc892093d597695387ccf3ff2495%26tid=ty%26id=45
博斯高球Ⅱ,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=472a63a7a7b161b4828891ab8c2cada6%26tid=ty%26id=46
博斯網球,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=1c05bb132b7e69d0f55ef52e4e5476f0%26tid=ty%26id=49
博斯無限,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=dd61980f8dd25a79e48d2029a1efad22%26tid=ty%26id=50
博斯無限Ⅱ,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=a44be60569320c7458ecf465a6b0ff95%26tid=ty%26id=51
緯來體育,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=d5ce8e3e9f41b89b5422aee0cae53be4%26tid=ty%26id=23
靖天资讯,http://A/ku9/js/webview.js?id=https://345iptv.com/?act=play%26token=db3bf2a532591c562323317241ca28f6%26tid=litv%26id=65
靖天育樂,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=3056c90205f34f49e621dc581be7d028%26tid=ty%26id=43
時尚運動,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=f7ec4925b345a9df7f2c08b1ca0b6d68%26tid=ty%26id=42
智林体育,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=68cb38ff111c841d029e9675070a42ec%26tid=ty%26id=41
DAZN1,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=d0f78803009a3819fbd9f87d96a42b8c%26tid=ty%26id=24
DAZN2,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=38bbf4a301602ec55c1214ae8638ff24%26tid=ty%26id=25
TRACE SPORTS,http://A/ku9/js/webview.js?id=https://m.456iptv.com/?act=play%26token=8401e0f04719f7fae84bd6df465c7190%26tid=ty%26id=52

AKTV,#genre#
天映經典(1080),http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
明珠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
無線新聞台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
美亞電影台(HK),http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
翡翠剧集台(北美),http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
PopC,http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
翡翠综合台(北美),http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
鳳凰衛視中文台,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
鳳凰衛視資訊台,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
鳳凰衛視香港台,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
黃金翡翠台,http://s1.an94tv.cfd/aktv/CH-6/AKTV.m3u8
中天新闻台,http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
中天亚洲台,http://s1.an94tv.cfd/astro/CH-1/AKTV.m3u8
KLT-靖天國際台,http://s1.an94tv.cfd/taiwan/CH-3/AKTV.m3u8
TVBS,http://s1.an94tv.cfd/taiwan/tvbs/AKTV.m3u8
民視,http://s1.an94tv.cfd/taiwan/CH-1/AKTV.m3u8
民視第一台,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8
龍華日韓台,http://s1.an94tv.cfd/taiwan/CH-5/AKTV.m3u8
TVB 星河,http://s1.an94tv.cfd/taiwan2/tvb/AKTV.m3u8
TVBS新聞,http://s1.an94tv.cfd/tvbs/tvbs/AKTV.m3u8
東森新聞,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
天映电影,http://s1.an94tv.cfd/aktv2/CH-3/AKTV.m3u8
好萊塢電影台,http://s1.an94tv.cfd/aktv2/CH-1/AKTV.m3u8
