央卫频道,#genre#
汕头经济生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.131:5146$广东电信
CCTV-1,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.144:5146$广东电信
CCTV-2,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.158:5146$广东电信
CCTV-3,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.169:5146$广东电信
CCTV-4,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.163:5146$广东电信
CCTV-5,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.170:5146$广东电信
CCTV-6,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.171:5146$广东电信
CCTV-7,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.159:5146$广东电信
CCTV-8,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.172:5146$广东电信
CCTV-9,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.160:5146$广东电信
CCTV-10,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.113:5146$广东电信
CCTV-11,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.238:5146$广东电信
CCTV-12,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.109:5146$广东电信
CCTV-13,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.188:5146$广东电信
CCTV-14,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.161:5146$广东电信
CCTV-15,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.239:5146$广东电信
CCTV-16,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.165:5146$广东电信
CCTV-17,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.121:5146$广东电信
CCTV-5+,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.87:5146$广东电信
安徽卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.92:5146$广东电信
北京卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.151:5146$广东电信
东方卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.218:5146$广东电信
东南卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.104:5146$广东电信
甘肃卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.189:5146$广东电信
广西卫视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.36:5146$广东电信
贵州卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.221:5146$广东电信
河北卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.214:5146$广东电信
河南卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.229:5146$广东电信
黑龙江卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.124:5146$广东电信
湖北卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.128:5146$广东电信
湖南卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.5:5146$广东电信
吉林卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.111:5146$广东电信
江苏卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.18:5146$广东电信
江西卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.219:5146$广东电信
辽宁卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.103:5146$广东电信
青海卫视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.125:5146$广东电信
三沙卫视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.113:5146$广东电信
山东卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.142:5146$广东电信
四川卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.215:5146$广东电信
天津卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.131:5146$广东电信
云南卫视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.37:5146$广东电信
浙江卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.33:5146$广东电信
重庆卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.162:5146$广东电信
广东珠江,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.114:5146$广东电信
广东新闻,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.173:5146$广东电信
广东民生,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.225:5146$广东电信
广东体育,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.168:5146$广东电信
经济科教,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.167:5146$广东电信
广东影视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.217:5146$广东电信
广东少儿,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.250:5146$广东电信
嘉佳卡通,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.179:5146$广东电信
岭南戏曲,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.16:5146$广东电信
现代教育,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.18:5146$广东电信
广东综艺,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.237:5146$广东电信
广州综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.71:5146$广东电信
广州新闻,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.72:5146$广东电信
广州影视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.73:5146$广东电信
广州法治,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.74:5146$广东电信
深圳卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.130:5146$广东电信
深圳都市频道,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.176:5146$广东电信
深圳财经生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.242:5146$广东电信
深圳少儿频道,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.244:5146$广东电信
深圳宝安频道,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.67:5146$广东电信
深圳龙岗频道,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.223:5146$广东电信
韶关新闻综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.117:5146$广东电信
湛江新闻综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.141:5146$广东电信
湛江公共,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.140:5146$广东电信
潮州民生,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.75:5146$广东电信
揭阳综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.229:5146$广东电信
揭阳生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.251:5146$广东电信
汕尾新闻综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.25:5146$广东电信
汕尾文化生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.187:5146$广东电信
江门综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.201:5146$广东电信
江门侨乡生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.202:5146$广东电信
HZTV-1,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.232:5146$广东电信
HZTV-2,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.233:5146$广东电信
珠海1,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.155:5146$广东电信
肇庆综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.1:5146$广东电信
肇庆生活服务,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.2:5146$广东电信
河源综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.213:5146$广东电信
河源公共,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.214:5146$广东电信
清远新闻综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.33:5146$广东电信
清远文旅生活,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.34:5146$广东电信
云浮综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.253:5146$广东电信
云浮文旅,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.254:5146$广东电信
茂名综合,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.206:5146$广东电信
茂名文化生活,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.207:5146$广东电信
佛山公共,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.53:5146$广东电信
佛山顺德,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.55:5146$广东电信
佛山影视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.56:5146$广东电信
佛山综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.57:5146$广东电信
东莞新闻综合,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.104:5146$广东电信

汕头综合,http://dq.eric702.top:8800/udp/239.77.1.130:5146$广东电信
汕头经济生活,http://dq.eric702.top:8800/rtp/239.77.1.131:5146$广东电信
CCTV-1,http://dq.eric702.top:8800/udp/239.77.1.144:5146$广东电信
CCTV-2,http://dq.eric702.top:8800/udp/239.77.1.158:5146$广东电信
CCTV-3,http://dq.eric702.top:8800/udp/239.77.0.169:5146$广东电信
CCTV-4,http://dq.eric702.top:8800/udp/239.77.1.163:5146$广东电信
CCTV-5,http://dq.eric702.top:8800/udp/239.77.0.170:5146$广东电信
CCTV-6,http://dq.eric702.top:8800/udp/239.77.0.171:5146$广东电信
CCTV-7,http://dq.eric702.top:8800/udp/239.77.1.159:5146$广东电信
CCTV-8,http://dq.eric702.top:8800/udp/239.77.0.172:5146$广东电信
CCTV-9,http://dq.eric702.top:8800/udp/239.77.1.160:5146$广东电信
CCTV-10,http://dq.eric702.top:8800/udp/239.77.1.113:5146$广东电信
CCTV-11,http://dq.eric702.top:8800/udp/239.77.1.238:5146$广东电信
CCTV-12,http://dq.eric702.top:8800/udp/239.77.1.109:5146$广东电信
CCTV-13,http://dq.eric702.top:8800/udp/239.77.0.188:5146$广东电信
CCTV-14,http://dq.eric702.top:8800/udp/239.77.1.161:5146$广东电信
CCTV-15,http://dq.eric702.top:8800/udp/239.77.1.239:5146$广东电信
CCTV-16,http://dq.eric702.top:8800/udp/239.77.0.165:5146$广东电信
CCTV-17,http://dq.eric702.top:8800/udp/239.77.1.121:5146$广东电信
CCTV-5+,http://dq.eric702.top:8800/udp/239.77.0.87:5146$广东电信
安徽卫视,http://dq.eric702.top:8800/udp/239.77.1.92:5146$广东电信
北京卫视,http://dq.eric702.top:8800/udp/239.77.1.151:5146$广东电信
东方卫视,http://dq.eric702.top:8800/udp/239.77.1.218:5146$广东电信
东南卫视,http://dq.eric702.top:8800/udp/239.77.1.104:5146$广东电信
甘肃卫视,http://dq.eric702.top:8800/udp/239.77.0.189:5146$广东电信
广西卫视,http://dq.eric702.top:8800/udp/239.253.43.36:5146$广东电信
贵州卫视,http://dq.eric702.top:8800/udp/239.77.1.221:5146$广东电信
河北卫视,http://dq.eric702.top:8800/udp/239.77.1.214:5146$广东电信
河南卫视,http://dq.eric702.top:8800/udp/239.77.1.229:5146$广东电信
黑龙江卫视,http://dq.eric702.top:8800/udp/239.77.0.124:5146$广东电信
湖北卫视,http://dq.eric702.top:8800/udp/239.77.0.128:5146$广东电信
湖南卫视,http://dq.eric702.top:8800/udp/239.77.1.5:5146$广东电信
吉林卫视,http://dq.eric702.top:8800/udp/239.77.1.111:5146$广东电信
江苏卫视,http://dq.eric702.top:8800/udp/239.77.1.18:5146$广东电信
江西卫视,http://dq.eric702.top:8800/udp/239.77.1.219:5146$广东电信
辽宁卫视,http://dq.eric702.top:8800/udp/239.77.1.103:5146$广东电信
青海卫视,http://dq.eric702.top:8800/udp/239.253.43.125:5146$广东电信
三沙卫视,http://dq.eric702.top:8800/udp/239.253.43.113:5146$广东电信
山东卫视,http://dq.eric702.top:8800/udp/239.77.1.142:5146$广东电信
四川卫视,http://dq.eric702.top:8800/udp/239.77.1.215:5146$广东电信
天津卫视,http://dq.eric702.top:8800/udp/239.77.0.131:5146$广东电信
云南卫视,http://dq.eric702.top:8800/udp/239.253.43.37:5146$广东电信
浙江卫视,http://dq.eric702.top:8800/udp/239.77.1.33:5146$广东电信
重庆卫视,http://dq.eric702.top:8800/udp/239.77.1.162:5146$广东电信
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=dce137597806f62ae6fdfc40328a336e&txTime=191b5fc1c86
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=0901a0ee80ee6b60f0731399e0de6c5d&txTime=191825f0639
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=6d133e82b12055c11f9d50dab61aeb9d&txTime=19182c08de9
广州综合,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouZongHe
广州新闻,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouXinWen
广州法治,http://v4d.xiepeiru.top:1123/iptv/gq/GuangZhouFaZhi
广东民生,http://36.36.200.198:44330/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$3636
广东体育,http://36.36.200.198:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0$3636
广东新闻,http://36.36.200.198:44330/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$3636
广东珠江,http://dq.eric702.top:8800/rtp/239.77.0.114:5146$广东电信
广东新闻,http://dq.eric702.top:8800/rtp/239.77.0.173:5146$广东电信
广东民生,http://dq.eric702.top:8800/rtp/239.77.0.225:5146$广东电信
广东体育,http://dq.eric702.top:8800/rtp/239.77.0.168:5146$广东电信
经济科教,http://dq.eric702.top:8800/rtp/239.77.0.167:5146$广东电信
广东少儿,http://dq.eric702.top:8800/rtp/239.77.0.250:5146$广东电信
嘉佳卡通,http://dq.eric702.top:8800/rtp/239.77.0.179:5146$广东电信
广州综合,http://dq.eric702.top:8800/rtp/239.253.43.71:5146$广东电信
广州新闻,http://dq.eric702.top:8800/rtp/239.253.43.72:5146$广东电信
广州法治,http://dq.eric702.top:8800/rtp/239.253.43.74:5146$广东电信
深圳都市频道,http://dq.eric702.top:8800/rtp/239.77.1.176:5146$广东电信
深圳财经生活,http://dq.eric702.top:8800/rtp/239.77.1.242:5146$广东电信
深圳娱乐频道,http://dq.eric702.top:8800/rtp/239.77.1.243:5146$广东电信
深圳体育健康,http://dq.eric702.top:8800/rtp/239.77.1.128:5146$广东电信
深圳体育健康,http://dq.eric702.top:8800/rtp/239.77.1.140:5146$广东电信
深圳少儿频道,http://dq.eric702.top:8800/rtp/239.77.1.244:5146$广东电信
深圳公共频道,http://dq.eric702.top:8800/rtp/239.77.1.178:5146$广东电信
深圳公共频道,http://dq.eric702.top:8800/rtp/239.77.1.126:5146$广东电信
韶关新闻综合,http://dq.eric702.top:8800/rtp/239.77.0.117:5146$广东电信
湛江新闻综合,http://dq.eric702.top:8800/rtp/239.77.0.141:5146$广东电信
湛江公共,http://dq.eric702.top:8800/rtp/239.77.0.140:5146$广东电信
揭阳综合,http://dq.eric702.top:8800/rtp/239.77.0.229:5146$广东电信
揭阳生活,http://dq.eric702.top:8800/rtp/239.77.0.251:5146$广东电信
汕尾新闻综合,http://dq.eric702.top:8800/rtp/239.77.0.25:5146$广东电信
汕尾文化生活,http://dq.eric702.top:8800/rtp/239.77.0.187:5146$广东电信
江门综合,http://dq.eric702.top:8800/rtp/239.77.0.201:5146$广东电信
江门侨乡生活,http://dq.eric702.top:8800/rtp/239.77.0.202:5146$广东电信
珠海-1,http://dq.eric702.top:8800/rtp/239.77.0.155:5146$广东电信
珠海-2,http://dq.eric702.top:8800/rtp/239.77.0.154:5146$广东电信
肇庆综合,http://dq.eric702.top:8800/rtp/239.253.43.1:5146$广东电信
肇庆生活服务,http://dq.eric702.top:8800/rtp/239.253.43.2:5146$广东电信
清远新闻综合,http://dq.eric702.top:8800/rtp/239.253.43.33:5146$广东电信
清远文旅生活,http://dq.eric702.top:8800/rtp/239.253.43.34:5146$广东电信
云浮综合,http://dq.eric702.top:8800/rtp/239.77.0.253:5146$广东电信
云浮文旅,http://dq.eric702.top:8800/rtp/239.77.0.254:5146$广东电信
茂名综合,http://dq.eric702.top:8800/rtp/239.77.0.206:5146$广东电信
茂名公共,http://dq.eric702.top:8800/rtp/239.77.0.207:5146$广东电信
佛山公共,http://dq.eric702.top:8800/rtp/239.253.43.53:5146$广东电信
佛山南海,http://dq.eric702.top:8800/rtp/239.253.43.54:5146$广东电信
佛山顺德,http://dq.eric702.top:8800/rtp/239.253.43.55:5146$广东电信
佛山影视,http://dq.eric702.top:8800/rtp/239.253.43.56:5146$广东电信
佛山综合,http://dq.eric702.top:8800/rtp/239.253.43.57:5146$广东电信
东莞新闻综合,http://dq.eric702.top:8800/rtp/239.253.43.104:5146$广东电信
东莞生活资讯,http://dq.eric702.top:8800/rtp/239.253.43.105:5146$广东电信
中山综合,http://dq.eric702.top:8800/rtp/239.253.43.62:5146$广东电信
香山文化,http://dq.eric702.top:8800/rtp/239.253.43.63:5146$广东电信
潮州综合,http://dq.eric702.top:8800/rtp/239.253.43.70:5146$广东电信
潮州民生,http://dq.eric702.top:8800/rtp/239.253.43.75:5146$广东电信
徐闻综合,http://dq.eric702.top:8800/rtp/239.253.43.112:5146$广东电信
梅州-1,http://dq.eric702.top:8800/rtp/239.253.43.123:5146$广东电信



汕头综合,http://n1.gzbody.com:85/rtp/239.77.1.130:5146$广东电信
汕头经济生活,http://n1.gzbody.com:85/rtp/239.77.1.131:5146$广东电信
CCTV-1,http://n1.gzbody.com:85/rtp/239.77.1.144:5146$广东电信
CCTV-2,http://n1.gzbody.com:85/rtp/239.77.1.158:5146$广东电信
CCTV-3,http://n1.gzbody.com:85/rtp/239.77.0.169:5146$广东电信
CCTV-4,http://n1.gzbody.com:85/rtp/239.77.1.163:5146$广东电信
CCTV-5,http://n1.gzbody.com:85/rtp/239.77.0.170:5146$广东电信
CCTV-6,http://n1.gzbody.com:85/rtp/239.77.0.171:5146$广东电信
CCTV-7,http://n1.gzbody.com:85/rtp/239.77.1.159:5146$广东电信
CCTV-8,http://n1.gzbody.com:85/rtp/239.77.0.172:5146$广东电信
CCTV-9,http://n1.gzbody.com:85/rtp/239.77.1.160:5146$广东电信
CCTV-10,http://n1.gzbody.com:85/rtp/239.77.1.113:5146$广东电信
CCTV-11,http://n1.gzbody.com:85/rtp/239.77.1.238:5146$广东电信
CCTV-12,http://n1.gzbody.com:85/rtp/239.77.1.109:5146$广东电信
CCTV-13,http://n1.gzbody.com:85/rtp/239.77.0.188:5146$广东电信
CCTV-14,http://n1.gzbody.com:85/rtp/239.77.1.161:5146$广东电信
CCTV-15,http://n1.gzbody.com:85/rtp/239.77.1.239:5146$广东电信
CCTV-16,http://n1.gzbody.com:85/rtp/239.77.0.165:5146$广东电信
CCTV-17,http://n1.gzbody.com:85/rtp/239.77.1.121:5146$广东电信
CCTV-5+,http://n1.gzbody.com:85/rtp/239.77.0.87:5146$广东电信
安徽卫视,http://n1.gzbody.com:85/rtp/239.77.1.92:5146$广东电信
北京卫视,http://n1.gzbody.com:85/rtp/239.77.1.151:5146$广东电信
东方卫视,http://n1.gzbody.com:85/rtp/239.77.1.218:5146$广东电信
东南卫视,http://n1.gzbody.com:85/rtp/239.77.1.104:5146$广东电信
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.0.189:5146$广东电信
广西卫视,http://n1.gzbody.com:85/rtp/239.253.43.36:5146$广东电信
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.1.221:5146$广东电信
河北卫视,http://n1.gzbody.com:85/rtp/239.77.1.214:5146$广东电信
河南卫视,http://n1.gzbody.com:85/rtp/239.77.1.229:5146$广东电信
黑龙江卫视,http://n1.gzbody.com:85/rtp/239.77.0.124:5146$广东电信
湖北卫视,http://n1.gzbody.com:85/rtp/239.77.0.128:5146$广东电信
湖南卫视,http://n1.gzbody.com:85/rtp/239.77.1.5:5146$广东电信
吉林卫视,http://n1.gzbody.com:85/rtp/239.77.1.111:5146$广东电信
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.1.18:5146$广东电信
江西卫视,http://n1.gzbody.com:85/rtp/239.77.1.219:5146$广东电信
辽宁卫视,http://n1.gzbody.com:85/rtp/239.77.1.103:5146$广东电信
青海卫视,http://n1.gzbody.com:85/rtp/239.253.43.125:5146$广东电信
三沙卫视,http://n1.gzbody.com:85/rtp/239.253.43.113:5146$广东电信
山东卫视,http://n1.gzbody.com:85/rtp/239.77.1.142:5146$广东电信
四川卫视,http://n1.gzbody.com:85/rtp/239.77.1.215:5146$广东电信
天津卫视,http://n1.gzbody.com:85/rtp/239.77.0.131:5146$广东电信
云南卫视,http://n1.gzbody.com:85/rtp/239.253.43.37:5146$广东电信
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.33:5146$广东电信
重庆卫视,http://n1.gzbody.com:85/rtp/239.77.1.162:5146$广东电信
广东珠江,http://n1.gzbody.com:85/rtp/239.77.0.114:5146$广东电信
广东新闻,http://n1.gzbody.com:85/rtp/239.77.0.173:5146$广东电信
广东民生,http://n1.gzbody.com:85/rtp/239.77.0.225:5146$广东电信
广东体育,http://n1.gzbody.com:85/rtp/239.77.0.168:5146$广东电信
经济科教,http://n1.gzbody.com:85/rtp/239.77.0.167:5146$广东电信
广东影视,http://n1.gzbody.com:85/rtp/239.77.0.217:5146$广东电信
广东少儿,http://n1.gzbody.com:85/rtp/239.77.0.250:5146$广东电信
嘉佳卡通,http://n1.gzbody.com:85/rtp/239.77.0.179:5146$广东电信
岭南戏曲,http://n1.gzbody.com:85/rtp/239.77.0.16:5146$广东电信
现代教育,http://n1.gzbody.com:85/rtp/239.77.0.18:5146$广东电信
广东综艺,http://n1.gzbody.com:85/rtp/239.77.1.237:5146$广东电信
广州综合,http://n1.gzbody.com:85/rtp/239.253.43.71:5146$广东电信
广州新闻,http://n1.gzbody.com:85/rtp/239.253.43.72:5146$广东电信
广州影视,http://n1.gzbody.com:85/rtp/239.253.43.73:5146$广东电信
广州法治,http://n1.gzbody.com:85/rtp/239.253.43.74:5146$广东电信
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.130:5146$广东电信
深圳都市频道,http://n1.gzbody.com:85/rtp/239.77.1.176:5146$广东电信
深圳财经生活,http://n1.gzbody.com:85/rtp/239.77.1.242:5146$广东电信
深圳少儿频道,http://n1.gzbody.com:85/rtp/239.77.1.244:5146$广东电信
深圳宝安频道,http://n1.gzbody.com:85/rtp/239.77.1.67:5146$广东电信
深圳龙岗频道,http://n1.gzbody.com:85/rtp/239.77.1.223:5146$广东电信
韶关新闻综合,http://n1.gzbody.com:85/rtp/239.77.0.117:5146$广东电信
湛江新闻综合,http://n1.gzbody.com:85/rtp/239.77.0.141:5146$广东电信
湛江公共,http://n1.gzbody.com:85/rtp/239.77.0.140:5146$广东电信
潮州民生,http://n1.gzbody.com:85/rtp/239.253.43.75:5146$广东电信
揭阳综合,http://n1.gzbody.com:85/rtp/239.77.0.229:5146$广东电信
揭阳生活,http://n1.gzbody.com:85/rtp/239.77.0.251:5146$广东电信
汕尾新闻综合,http://n1.gzbody.com:85/rtp/239.77.0.25:5146$广东电信
汕尾文化生活,http://n1.gzbody.com:85/rtp/239.77.0.187:5146$广东电信
江门综合,http://n1.gzbody.com:85/rtp/239.77.0.201:5146$广东电信
江门侨乡生活,http://n1.gzbody.com:85/rtp/239.77.0.202:5146$广东电信
HZTV-1,http://n1.gzbody.com:85/rtp/239.77.1.232:5146$广东电信
HZTV-2,http://n1.gzbody.com:85/rtp/239.77.1.233:5146$广东电信
珠海1,http://n1.gzbody.com:85/rtp/239.77.0.155:5146$广东电信
肇庆综合,http://n1.gzbody.com:85/rtp/239.253.43.1:5146$广东电信
肇庆生活服务,http://n1.gzbody.com:85/rtp/239.253.43.2:5146$广东电信
河源综合,http://n1.gzbody.com:85/rtp/239.253.43.213:5146$广东电信
河源公共,http://n1.gzbody.com:85/rtp/239.253.43.214:5146$广东电信
清远新闻综合,http://n1.gzbody.com:85/rtp/239.253.43.33:5146$广东电信
清远文旅生活,http://n1.gzbody.com:85/rtp/239.253.43.34:5146$广东电信
云浮综合,http://n1.gzbody.com:85/rtp/239.77.0.253:5146$广东电信
云浮文旅,http://n1.gzbody.com:85/rtp/239.77.0.254:5146$广东电信
茂名综合,http://n1.gzbody.com:85/rtp/239.77.0.206:5146$广东电信
茂名文化生活,http://n1.gzbody.com:85/rtp/239.77.0.207:5146$广东电信
佛山公共,http://n1.gzbody.com:85/rtp/239.253.43.53:5146$广东电信
佛山顺德,http://n1.gzbody.com:85/rtp/239.253.43.55:5146$广东电信
佛山影视,http://n1.gzbody.com:85/rtp/239.253.43.56:5146$广东电信
佛山综合,http://n1.gzbody.com:85/rtp/239.253.43.57:5146$广东电信
东莞新闻综合,http://n1.gzbody.com:85/rtp/239.253.43.104:5146$广东电信

汕头综合,http://218.16.50.63:9090/rtp/239.77.1.130:5146$广东电信
汕头经济生活,http://218.16.50.63:9090/rtp/239.77.1.131:5146$广东电信
CCTV-1,http://218.16.50.63:9090/rtp/239.77.1.144:5146$广东电信
CCTV-2,http://218.16.50.63:9090/rtp/239.77.1.158:5146$广东电信
CCTV-3,http://218.16.50.63:9090/rtp/239.77.0.169:5146$广东电信
CCTV-4,http://218.16.50.63:9090/rtp/239.77.1.163:5146$广东电信
CCTV-5,http://218.16.50.63:9090/rtp/239.77.0.170:5146$广东电信
CCTV-6,http://218.16.50.63:9090/rtp/239.77.0.171:5146$广东电信
CCTV-7,http://218.16.50.63:9090/rtp/239.77.1.159:5146$广东电信
CCTV-8,http://218.16.50.63:9090/rtp/239.77.0.172:5146$广东电信
CCTV-9,http://218.16.50.63:9090/rtp/239.77.1.160:5146$广东电信
CCTV-10,http://218.16.50.63:9090/rtp/239.77.1.113:5146$广东电信
CCTV-11,http://218.16.50.63:9090/rtp/239.77.1.238:5146$广东电信
CCTV-12,http://218.16.50.63:9090/rtp/239.77.1.109:5146$广东电信
CCTV-13,http://218.16.50.63:9090/rtp/239.77.0.188:5146$广东电信
CCTV-14,http://218.16.50.63:9090/rtp/239.77.1.161:5146$广东电信
CCTV-15,http://218.16.50.63:9090/rtp/239.77.1.239:5146$广东电信
CCTV-16,http://218.16.50.63:9090/rtp/239.77.0.165:5146$广东电信
CCTV-17,http://218.16.50.63:9090/rtp/239.77.1.121:5146$广东电信
CCTV-5+,http://218.16.50.63:9090/rtp/239.77.0.87:5146$广东电信
安徽卫视,http://218.16.50.63:9090/rtp/239.77.1.92:5146$广东电信
北京卫视,http://218.16.50.63:9090/rtp/239.77.1.151:5146$广东电信
东方卫视,http://218.16.50.63:9090/rtp/239.77.1.218:5146$广东电信
东南卫视,http://218.16.50.63:9090/rtp/239.77.1.104:5146$广东电信
甘肃卫视,http://218.16.50.63:9090/rtp/239.77.0.189:5146$广东电信
广西卫视,http://218.16.50.63:9090/rtp/239.253.43.36:5146$广东电信
贵州卫视,http://218.16.50.63:9090/rtp/239.77.1.221:5146$广东电信
河北卫视,http://218.16.50.63:9090/rtp/239.77.1.214:5146$广东电信
河南卫视,http://218.16.50.63:9090/rtp/239.77.1.229:5146$广东电信
黑龙江卫视,http://218.16.50.63:9090/rtp/239.77.0.124:5146$广东电信
湖北卫视,http://218.16.50.63:9090/rtp/239.77.0.128:5146$广东电信
湖南卫视,http://218.16.50.63:9090/rtp/239.77.1.5:5146$广东电信
吉林卫视,http://218.16.50.63:9090/rtp/239.77.1.111:5146$广东电信
江苏卫视,http://218.16.50.63:9090/rtp/239.77.1.18:5146$广东电信
江西卫视,http://218.16.50.63:9090/rtp/239.77.1.219:5146$广东电信
辽宁卫视,http://218.16.50.63:9090/rtp/239.77.1.103:5146$广东电信
青海卫视,http://218.16.50.63:9090/rtp/239.253.43.125:5146$广东电信
三沙卫视,http://218.16.50.63:9090/rtp/239.253.43.113:5146$广东电信
山东卫视,http://218.16.50.63:9090/rtp/239.77.1.142:5146$广东电信
四川卫视,http://218.16.50.63:9090/rtp/239.77.1.215:5146$广东电信
天津卫视,http://218.16.50.63:9090/rtp/239.77.0.131:5146$广东电信
